article_url,article_title,comment,sentiment,score,human_label
https://news.yahoo.co.jp/articles/f81a7befe046aca6d027351f576b914dafdec66c,1歳児ママ「慣らし保育初日の母はこれであってますか？」→「100点です」　“まさかの光景”に「全く同じことしました」…り時間を、どう過ごしたのかというと……。りささんはコーヒーチェーン「スターバックス」へ行き、ドリンクとクロックムッシュの優雅な朝食を満喫したのです！ …ねとらぼライフ総合4/16(木) 8:30,"分かる！自分は園近くのドトールでしたか自分1人のペースで颯爽と歩くだけで「わぁ〜！」という解放感でしたしコーヒーが格別に美味しかった。
今でもファミレスでもフードコートでも作ってもらえて片付けもしなくていいって幸せ〜って感じます",positive,0.9906,positive
https://news.yahoo.co.jp/articles/f81a7befe046aca6d027351f576b914dafdec66c,1歳児ママ「慣らし保育初日の母はこれであってますか？」→「100点です」　“まさかの光景”に「全く同じことしました」…り時間を、どう過ごしたのかというと……。りささんはコーヒーチェーン「スターバックス」へ行き、ドリンクとクロックムッシュの優雅な朝食を満喫したのです！ …ねとらぼライフ総合4/16(木) 8:30,"優雅だなぁ。
慣らし保育1日目から仕事だった私には羨ましい話だ。
育休明けが慣らし保育の後だとゆっくり慣らし保育できるんだよね。
子どものためにもママのためにもその方がゆとりあって良いよね。",positive,0.9549,positive
https://news.yahoo.co.jp/articles/f81a7befe046aca6d027351f576b914dafdec66c,1歳児ママ「慣らし保育初日の母はこれであってますか？」→「100点です」　“まさかの光景”に「全く同じことしました」…り時間を、どう過ごしたのかというと……。りささんはコーヒーチェーン「スターバックス」へ行き、ドリンクとクロックムッシュの優雅な朝食を満喫したのです！ …ねとらぼライフ総合4/16(木) 8:30,"慣らし保育一日目、息子と離れ離れになるのは自分にとっても初めての経験だった。保育園に預けて、一人ぼっちで家に帰って、いつもいる息子がいない…家の中がシーンと静まり返っている…私はそれだけで泣きました(笑)

私もこんなふうに楽しめばよかった！！！",positive,0.8537,positive
https://news.yahoo.co.jp/articles/574cb0843cc0c18ae7091495e58e06e62a984715,安くて質がいいだけじゃない、ユニクロ爆売れの裏にあったポリシー…「欠品を許さない」とあとひとつ…という――。 　※本稿は、坂出健『贅沢と欲望の経営史　あなたはなぜ今日もスタバに行ってしまうのか』(光文社新書)の一部を再編集したものです。 ■日本の…プレジデントオンライン社会4/16(木) 7:16,今のユニクロって安いの？　個人的には高いと思っている、、、サイズユルユルだし、誰にでも合うサイズは誰にも合わないと思ってる。　価格の割に素材も雑だし、、、会社が大きくなり過ぎて需要に合わせた大雑把な商品になったと思う。,negative,0.9035,negative
https://news.yahoo.co.jp/articles/574cb0843cc0c18ae7091495e58e06e62a984715,安くて質がいいだけじゃない、ユニクロ爆売れの裏にあったポリシー…「欠品を許さない」とあとひとつ…という――。 　※本稿は、坂出健『贅沢と欲望の経営史　あなたはなぜ今日もスタバに行ってしまうのか』(光文社新書)の一部を再編集したものです。 ■日本の…プレジデントオンライン社会4/16(木) 7:16,ユニクロ、夏のレディースは露出度や透け感あり、下品なデザインが多く、若い人向けで「いつでも、どこでも、誰でも」着られる服ではない。,neutral,0.538,negative
https://news.yahoo.co.jp/articles/574cb0843cc0c18ae7091495e58e06e62a984715,安くて質がいいだけじゃない、ユニクロ爆売れの裏にあったポリシー…「欠品を許さない」とあとひとつ…という――。 　※本稿は、坂出健『贅沢と欲望の経営史　あなたはなぜ今日もスタバに行ってしまうのか』(光文社新書)の一部を再編集したものです。 ■日本の…プレジデントオンライン社会4/16(木) 7:16,ユニクロはマイナーチェンジが頻繁でよい改良品も出るが、良い品が廃盤にもなる。,negative,0.7361,negative
https://news.yahoo.co.jp/articles/574cb0843cc0c18ae7091495e58e06e62a984715,安くて質がいいだけじゃない、ユニクロ爆売れの裏にあったポリシー…「欠品を許さない」とあとひとつ…という――。 　※本稿は、坂出健『贅沢と欲望の経営史　あなたはなぜ今日もスタバに行ってしまうのか』(光文社新書)の一部を再編集したものです。 ■日本の…プレジデントオンライン社会4/16(木) 7:16,同じ名前の商品を改良と称して素材変えたりするからね、それで継続性維持してるんだと思う。こちらとしては改悪に思えることも多いけど。,neutral,0.8332,negative
https://news.yahoo.co.jp/articles/574cb0843cc0c18ae7091495e58e06e62a984715,安くて質がいいだけじゃない、ユニクロ爆売れの裏にあったポリシー…「欠品を許さない」とあとひとつ…という――。 　※本稿は、坂出健『贅沢と欲望の経営史　あなたはなぜ今日もスタバに行ってしまうのか』(光文社新書)の一部を再編集したものです。 ■日本の…プレジデントオンライン社会4/16(木) 7:16,でも機能性インナーとか次のシーズンの切り替わり期になると在庫調整で欠品したりしますよね,negative,0.8994,negative
https://news.yahoo.co.jp/articles/574cb0843cc0c18ae7091495e58e06e62a984715,安くて質がいいだけじゃない、ユニクロ爆売れの裏にあったポリシー…「欠品を許さない」とあとひとつ…という――。 　※本稿は、坂出健『贅沢と欲望の経営史　あなたはなぜ今日もスタバに行ってしまうのか』(光文社新書)の一部を再編集したものです。 ■日本の…プレジデントオンライン社会4/16(木) 7:16,"今流行ってるか知らないけど、朝の朝礼で掛け声やってたなー。
品切れゼロ！売れ筋外ゼロ！ってワードもあった！",neutral,0.5339,neutral
https://news.yahoo.co.jp/articles/574cb0843cc0c18ae7091495e58e06e62a984715,安くて質がいいだけじゃない、ユニクロ爆売れの裏にあったポリシー…「欠品を許さない」とあとひとつ…という――。 　※本稿は、坂出健『贅沢と欲望の経営史　あなたはなぜ今日もスタバに行ってしまうのか』(光文社新書)の一部を再編集したものです。 ■日本の…プレジデントオンライン社会4/16(木) 7:16,昔より生地が薄い。,negative,0.5301,negative
https://news.yahoo.co.jp/articles/2b0138a306555fc8c8a60fb988cae47c7b5e0c1a,吉野ヶ里歴史公園新エリアにスタバ新店　店内からは弥生時代の物見櫓も「スターバックスコーヒー 吉野ヶ里歴史公園店」（神埼市神埼町鶴、TEL 0952-97-7866）が吉野ヶ里歴史公園「スノーピーク グラウンズ 吉…みんなの経済新聞ネットワーク佐賀4/15(水) 23:57,"最近、新店舗作りすぎだと思うんだけど。
コーヒーが飲める店じゃなく、甘いジュース専門店になってるし。
グッズも飲食も短いスパンで変わるし無くなるし。

クローバーバーティカって機械で淹れたコーヒーはクソ不味いし。
どんどん足が遠のく。",negative,0.9674,negative
https://news.yahoo.co.jp/articles/2293ad6795442770e55bde130d53d679e7de520e,【即買い】“スタバ限定スーベニア”が激カワ！ダッフィー新作グッズが神ラインナップだった♪【海外ディズニー】…。(39HKD) パーク内のスターバックス限定品やスーベニア類をチェック香港ディズニーランドのパーク内にはスターバックスがあり、限定のスーベニア類が販売されています。ぴあエンタメ総合4/15(水) 20:01,"日本も
もう少しダッフィーフレンズを
解放するべき。",neutral,0.7827,neutral
https://news.yahoo.co.jp/articles/c7f41ecc9cb9d6971d06316ebf06cbdf7dbc9af2,【スタバ】愛され続ける定番商品をなぜ変えた？　開発担当者が明かす新『キャラメル マキアート』への思い日本のスターバックスで1999年に登場して以来、長年愛されてきた定番商品『キャラメル マキアート』が17日、初の本格リニューアルを迎える。キャラメ…オリコンライフ総合4/15(水) 18:00,"リニューアルという名のコストダウン
コーヒー界隈は原料価格の高騰もあって
仕方ない",negative,0.9856,neutral
https://news.yahoo.co.jp/articles/c7f41ecc9cb9d6971d06316ebf06cbdf7dbc9af2,【スタバ】愛され続ける定番商品をなぜ変えた？　開発担当者が明かす新『キャラメル マキアート』への思い日本のスターバックスで1999年に登場して以来、長年愛されてきた定番商品『キャラメル マキアート』が17日、初の本格リニューアルを迎える。キャラメ…オリコンライフ総合4/15(水) 18:00,35周年じゃなくて、30周年ですね。,neutral,0.8463,negative
https://news.yahoo.co.jp/articles/4cec65210f6862d298455b34f0c945b0fef9d784,スタバ「キャラメルマキアート」リニューアル　30周年第1弾、レシピ刷新で進化…商品を刷新して発売する。価格は現行から約40円の値上げとなる。全国のスターバックス店舗（一部店舗を除く）で取り扱う。 スターバックスコーヒージャパンは…食品産業新聞社ニュースWEB経済総合4/15(水) 17:39,"安心です　やはり大衆喫茶はいいですね
いい意味で
さすが食通鉄山も認める味",positive,0.9825,positive
https://news.yahoo.co.jp/articles/4cec65210f6862d298455b34f0c945b0fef9d784,スタバ「キャラメルマキアート」リニューアル　30周年第1弾、レシピ刷新で進化…商品を刷新して発売する。価格は現行から約40円の値上げとなる。全国のスターバックス店舗（一部店舗を除く）で取り扱う。 スターバックスコーヒージャパンは…食品産業新聞社ニュースWEB経済総合4/15(水) 17:39,ただの値上げじゃ批判されるから刷新という名のコスト削減だな,negative,0.5477,negative
https://news.yahoo.co.jp/articles/4c02973da7cf569257c603a1506028b7be74ba00,「美味しすぎてやばいです」「毎日食べたい」スターバックスの“宝石みたいなスイーツ”ひと口の幸福感がえげつない！「全てがとろけて甘く美味」…ンの山盛くんが、おいしくてコスパのいいメニューをご紹介します。 ●スターバックスで、華やかな“贅沢スイーツ”を発見！ 　1971年、ワシントン州シア…ダイヤモンド・オンライン経済総合4/15(水) 16:35,「美味しすぎてやばいです」「毎日食べたい」「全てがとろけて甘く美味」.... 少なくとも『個人の感想です』と但し書きが必要なのでは。内容が誇大であれば[景品表示法違反]（優良誤認）のリスク有り。,neutral,0.8701,negative
https://news.yahoo.co.jp/articles/4c02973da7cf569257c603a1506028b7be74ba00,「美味しすぎてやばいです」「毎日食べたい」スターバックスの“宝石みたいなスイーツ”ひと口の幸福感がえげつない！「全てがとろけて甘く美味」…ンの山盛くんが、おいしくてコスパのいいメニューをご紹介します。 ●スターバックスで、華やかな“贅沢スイーツ”を発見！ 　1971年、ワシントン州シア…ダイヤモンド・オンライン経済総合4/15(水) 16:35,糖質を多量に加えて美味しく無い場合に取り上げて下さい。,neutral,0.6182,negative
https://news.yahoo.co.jp/articles/4c02973da7cf569257c603a1506028b7be74ba00,「美味しすぎてやばいです」「毎日食べたい」スターバックスの“宝石みたいなスイーツ”ひと口の幸福感がえげつない！「全てがとろけて甘く美味」…ンの山盛くんが、おいしくてコスパのいいメニューをご紹介します。 ●スターバックスで、華やかな“贅沢スイーツ”を発見！ 　1971年、ワシントン州シア…ダイヤモンド・オンライン経済総合4/15(水) 16:35,トーニョー病まっしぐら,negative,0.5177,negative
https://news.yahoo.co.jp/articles/7ee77a95c07fb2df842a7ac008353943a28dfccf,「マグカップの傑作です」スタバの“マグカップ”が大好評　「デザインが素晴らしく完成されている」「お家でスタバを満喫できます」…シンプルなデザインですがスタバだというだけでテンションが上がります！」「片手で持ってもフィットし、使いやすいカップ。お家スタバ満喫です！」「デザインが…ねとらぼライフ総合4/15(水) 14:40,"このスタバのカップの黒持ってるけど、ツヤツヤなカップだから
飲み干したときに自分の顔が映ってビクッってなるのよね…",neutral,0.4888,neutral
https://news.yahoo.co.jp/articles/791e4ba64a95662651ee735c08ddabe21d4ac2e9,【スタバ】人気定番『キャラメルマキアート』刷新　新ムースフォームでほろ苦キャラメルとバニラ香る1杯にスターバックスの定番メニュー「キャラメル マキアート」が、17日よりリニューアルする。新たなブランドメッセージ「コーヒーって、飲みもの以上だ。－WHY…オリコンライフ総合4/15(水) 11:07,ということは値上げ？？,neutral,0.8888,negative
https://news.yahoo.co.jp/articles/791e4ba64a95662651ee735c08ddabe21d4ac2e9,【スタバ】人気定番『キャラメルマキアート』刷新　新ムースフォームでほろ苦キャラメルとバニラ香る1杯にスターバックスの定番メニュー「キャラメル マキアート」が、17日よりリニューアルする。新たなブランドメッセージ「コーヒーって、飲みもの以上だ。－WHY…オリコンライフ総合4/15(水) 11:07,ただの値上げやん,negative,0.9623,negative
https://news.yahoo.co.jp/articles/bf0437572b3990f6a3b8d6ed989a668e32c58f01,【写真複数】海辺のスタバでホッとひと息　名護21世紀の森公園　複合施設「あけみおてらす」が開業　沖縄…どの整備も進められ、3年後に年間40万人の公園来園者数を目指す。スターバックスの名護21世紀の森公園あけみおてらす店は、店舗面積約214平方メート…琉球新報沖縄4/15(水) 8:21,アラハビーチの海岸線沿いにもスタバ作ったら人気でそうだよね,positive,0.9681,positive
https://news.yahoo.co.jp/articles/bf0437572b3990f6a3b8d6ed989a668e32c58f01,【写真複数】海辺のスタバでホッとひと息　名護21世紀の森公園　複合施設「あけみおてらす」が開業　沖縄…どの整備も進められ、3年後に年間40万人の公園来園者数を目指す。スターバックスの名護21世紀の森公園あけみおてらす店は、店舗面積約214平方メート…琉球新報沖縄4/15(水) 8:21,"もうハッキリ言って、観光地に
スタバなんかいらないのよ！(怒)",negative,0.8225,negative
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,コメダ株は買う気にならないな〜。衣食住はAIに代替されないがファクトリー生産はまた違う。住居も衣料も食品もロボットが生産するようになる。ミシュランの星付レストランや立派な大工の建てた家などはこれから価値が増すだろう。,positive,0.8587,negative
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,値上がりはしたけど、偶に無性にみそカツパンやシロノワールが食べたくなる。元々場所代込みの値段だと思っているし毎日行く場所でもないから多少のインフレでも関係ないのかもしれない。,neutral,0.856,positive
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,"ひとりで毎日行って、ちょっとしゃべれる喫茶店って、流行らんかな。スナックは高いしカラオケうるさいし、酒飲まんとアカンし。
普通の席はガラガラやのに、マスターの周りのカウンターだけいっぱいの喫茶店って、たまにあるんや。",neutral,0.4998,negative
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,コメダのビーフシチュー好きだったんだが、相次ぐ値上げのもとでもよく注文していた。ところが、ある日、バケットパンが切れたという事を言われ、ビーフシチューのみなら提供可能といわれた。それじゃ値段さげてください。と行ったら、それはできないと。それからは足が遠のいた（実話）。,negative,0.7826,negative
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,"値段と配当見ると、ちょっと買いづらいやろ
優待がまー少し太っ腹なら
ポイントじゃなくてチケット一冊付けるとか",neutral,0.7226,negative
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,この流れでいくと最後に勝つのは農業。,neutral,0.5955,neutral
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,コメダって凄い高く感じるんだけどなぁ,positive,0.5055,negative
https://news.yahoo.co.jp/articles/8a24b4c6a2578cd479aad0aace7e816d5645fb9a,米ブラックロック、コメダHDを「買い」と見たワケ　AI全盛に逆行する真意とは…売り上げに連動しにくい面もある。そのため、商品研究に投じる開発費が、スターバックスなどの巨大企業よりも少なくなってしまい、商品力で劣後する可能性もある。ITmedia ビジネスオンライン経済総合4/15(水) 8:10,コメダも段々前ほどのお得感は薄くなってきてるな,negative,0.6888,negative
https://news.yahoo.co.jp/articles/debac8577dc7b67d63ef0dc7e76a7f3302e9e985,沖縄名護市に絶景オーシャンビューのスタバが誕生！ビーチまで数歩…「最高のロケーション」と大反響、入口のオリジナルシーサーにも注目…期待の声が溢れています。 　・「名護のスタバ、ビーチまで数歩とか最高すぎる！」 　・「ござを借りてビーチでスタバなんて、まさに沖縄の楽しみ方」 　・「My…LIMOライフ総合4/15(水) 7:35,"名護バスターミナルから徒歩5分？
少なくても10分位は掛かると思いますけど。",neutral,0.9448,negative
https://news.yahoo.co.jp/articles/debac8577dc7b67d63ef0dc7e76a7f3302e9e985,沖縄名護市に絶景オーシャンビューのスタバが誕生！ビーチまで数歩…「最高のロケーション」と大反響、入口のオリジナルシーサーにも注目…期待の声が溢れています。 　・「名護のスタバ、ビーチまで数歩とか最高すぎる！」 　・「ござを借りてビーチでスタバなんて、まさに沖縄の楽しみ方」 　・「My…LIMOライフ総合4/15(水) 7:35,スタバ出来過ぎじゃない？(笑),positive,0.5055,neutral
https://news.yahoo.co.jp/articles/eb05311602dfa3f02a74dec7d872096c7cb9b71f,【ヤフコメで話題】「ユニクロの価格・品質への評価」「かつての選択肢の多様性を懐かしむ」 - 低価格衣料の価値観と消費環境の変化をめぐる議論…ります。 みんなの反応- 昔はユニクロ以外にも安くて良い服屋がたくさんあったと懐かしく思います。 - 今のユニクロは安さを感じにくく、品質やサイズも…Yahoo!ニュース オリジナル THE PAGE社会4/17(金) 15:27,"ユニクロは安くて量産系　というのイメージのまま生きていた。
よくよく考えてみたら
ゾゾにユニクロより安くて量産系じゃないやつも結構あるね。",neutral,0.6832,neutral
https://news.yahoo.co.jp/articles/eb05311602dfa3f02a74dec7d872096c7cb9b71f,【ヤフコメで話題】「ユニクロの価格・品質への評価」「かつての選択肢の多様性を懐かしむ」 - 低価格衣料の価値観と消費環境の変化をめぐる議論…ります。 みんなの反応- 昔はユニクロ以外にも安くて良い服屋がたくさんあったと懐かしく思います。 - 今のユニクロは安さを感じにくく、品質やサイズも…Yahoo!ニュース オリジナル THE PAGE社会4/17(金) 15:27,ユニクロは定価で買わない、安い時に買う,neutral,0.9006,negative
https://news.yahoo.co.jp/articles/eb05311602dfa3f02a74dec7d872096c7cb9b71f,【ヤフコメで話題】「ユニクロの価格・品質への評価」「かつての選択肢の多様性を懐かしむ」 - 低価格衣料の価値観と消費環境の変化をめぐる議論…ります。 みんなの反応- 昔はユニクロ以外にも安くて良い服屋がたくさんあったと懐かしく思います。 - 今のユニクロは安さを感じにくく、品質やサイズも…Yahoo!ニュース オリジナル THE PAGE社会4/17(金) 15:27,確かにユニクログループは僕達デブには優しくない。デブサイズは通販でしか買えない。僕達ブヒーは見てくれ的に来店して欲しくないんだろうな。,negative,0.9705,negative
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"その人の日常生活の中でバランスが取れるかどうかって話じゃないかなぁ？
もちろんご褒美的に何か1点だけ高級品を持つとかもありかもしれないけど、その場合はあくまでそれが特別で、他に干渉しないという認識。

例えば、元来のお金持ちがいわゆる良い物に囲まれた生活をずっとしていると、それが当たり前で違和感が無いという感じかな。
それらを使う機会が日常に溶け込んでいるということ。

まあ、モノを持つ事にもエネルギーは使うし、最終的に、その人の器とのバランスも大事なポイントだと思います。",neutral,0.6085,neutral
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"100万円のコートも、ただ重荷になるならもったいないですよね。
買える財力と、それを着る生活感が必ずイコールでもない。

自分も、もし明日から何十億円を持っていて、
それで億の腕時計とか超絶スポーツカーを買っても、
たぶん持て余すんだろうな。
そういうモノを普通に身につける価値観で動く世界で生活してないとね。
何十億円を持って、そういう単位のお金を当たり前に使う富裕層の世界に暮らしたら、100万円のコートをユニクロみたいに平然と着られるようになるのかな。
何十億円も持ってたら、
今できる宇宙旅行が自分への散財で、
あとは日本の動物園や博物館を支援したいかな。
文化は金だけで買えないけど、維持には金が必要だから。",neutral,0.6419,negative
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,僕は、そこまで高いものでありませんが、高いからよそ行きにとあまり履かなかった靴がいざ履くと劣化して履けなくなったり、高くてお気に入りだから着なかったら黄ばんだり、合皮が劣化さたりすることがあります。最近は、仕事も辞めたので気軽に着れる安物ばかり来てます。,neutral,0.681,neutral
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"それはそのものにその値段に見合う価値を見出しているのかいないのかによると思う。一番あほらしいパターンが、金があるからと言って価値や扱い方も考えずにやみくもに100万円のコートなどを買う事だと思う。
今、エコ的な考えが流行ってるが、安物を使い捨てするのとそれなりの値段の丈夫なものを使い、修理したり、使う事への満足感を感じながら使長くうのは、エコだしコスパもいいという場合もある。",neutral,0.711,neutral
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"高級ブランド品と大量生産品の違いを考えると、特に高機能な製品では、ブランド側が多額の開発費や人件費を投じて作り上げたものが市場で成功すると、その後は知的財産を侵害しない範囲で模倣品や類似品が次々と登場する。
メーカー小売価格はブランド価値を含めた“企業側の値決め”で決まるため、価格にはそのブランドを身に付けることによる満足感も含まれている。
実際、ブランド品には優れたものも多いが、ユニクロやGU、GLOBAL WORK、ワークマンといった大量生産ブランドも十分に開発されており、質の良い製品が多い。
「ユニクロのダウンのほうが快適だった」と感じてしまうと、高級ブランド品を買う意味が揺らぎ、次からブランド品を選びにくくなると感じる。",neutral,0.6232,neutral
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"ある程度の資産が出来てからの方が物欲無くなりましたね。
車にしても時計にしてもマンションにしても「必要なら即金でいつでも買える」と思えるようになってから、無理してまで欲しいと思う事は減りました。

物欲って「ギリギリ手が届きそう」くらいの時が一番強くなる気がしますね。",neutral,0.535,neutral
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"それはフェラーリを買う事が
人生最大の後悔した買い物と同じ事
盗まれたら、傷つけられたら、駐車場で上に上がるとき、下がるとき
擦る、マクドナルドのドライブスルーで擦る
曲がり切れないで
切り返し、料金払う窓が合わない、品物を降りてもらう
恥ずかしい事ばかりやる事になる
こんなのだったら、NBOX買えば良かったと後悔する",negative,0.965,negative
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"今年2回目の車検があり
その後も2，3回は車検するつもりです。
次の車はミライースでいいのですが
自分が買う頃には200万ぐらい出さないと
買えなくなってるかもしれません。
ミライースに200万なら
ほかの車ならいくらになってるのだろう。
いろいろ考えてしまって
夜しか眠れなくなってしまいました。",negative,0.8111,negative
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"ボロバイクとボロ自動車に乗っているが、何の心配もなく気楽で心地良い。
自家用ヘリや運転手なら欲しいけど、高級車は要らない。

ただ、100億でユニクロのダウンは買えるけど、1万円で100万円のダウンは買えない。

「買えない」のと「買わない」の差を理解できるのはある程度の金があっての事だよ。",neutral,0.8037,neutral
https://news.yahoo.co.jp/articles/fcf9eb436a9e18dc52c9ab3ead627ec67d26b688,ユニクロのダウンのほうがよかった…投資で資産30億円を手にした男性、「100万円のコート」を「人生で1番後悔した買い物」と嘆くワケ…っとも楽しめませんでした。 そのとき、ぼくは思ったんです。「これなら、ユニクロのダウンジャケットのほうが、よっぽど幸せだったじゃん」と。安くて暖かくて…THE GOLD ONLINE（ゴールドオンライン）ライフ総合4/17(金) 14:30,"ユニクロの商品はとても優秀です。ダウンジャケットは軽くて暖かい。どんなにお金があっても高いものばかり選ぶなんてあり得ませんね。
よく「身の丈に合った」なんて言葉がありますが、もしテスタさんのような100億長者になっても高いだけの買い物なんて身の丈に合うとは思えない。",neutral,0.6698,positive
